eligible_windows,active_windows,active_window_fraction,median_spectral_entropy,median_top3_power_share,median_dominant_period_seconds,dominant_period_iqr_octaves,dominant_period_stability,median_peak_to_median_power,boundary_peak_fraction,median_high_frequency_share,median_update_fraction,channel_id,channel,horizon_steps,window_minutes,value_type,differenced,periodicity_score,candidate_periodic,strong_periodic
95,95,1.0,0.3062325259396627,0.8207088012955415,43200.0,0.0,0.9368421052631579,7896.307218127104,0.9368421052631579,0.009877164059757595,0.3333333333333333,35,channel_35,1440,720.0,continuous,False,0.03368969445489416,False,False
95,95,1.0,0.31049013651218976,0.7938057075315742,43200.0,0.0,1.0,8123.362219408169,1.0,0.011364977286497761,0.3333333333333333,36,channel_36,1440,720.0,continuous,False,0.0,False,False
95,95,1.0,0.4404463472058088,0.6625322525865716,43200.0,0.0,1.0,3999.9941908747937,1.0,0.01966498913069141,0.3333333333333333,37,channel_37,1440,720.0,continuous,False,0.0,False,False
93,93,1.0,0.8583684455142578,0.046833943602492045,757.8947368421053,1.762500686273345,0.16129032258064516,44.36562692941511,0.010752688172043012,0.057065018441016725,0.3333333333333333,38,channel_38,1440,720.0,continuous,False,0.001058361272339411,False,False
85,85,1.0,0.8533675204048986,0.049962354126808974,815.0943396226415,1.815575428862573,0.12941176470588237,48.22401100503861,0.03529411764705882,0.05660926715905464,0.3333333333333333,39,channel_39,1440,720.0,continuous,False,0.0009146222411853755,False,False
90,90,1.0,0.8529574989857315,0.0525873507866657,3960.0,5.918713765512624,0.03333333333333333,54.23202931448829,0.36666666666666664,0.05599530416850551,0.3333333333333333,40,channel_40,1440,720.0,continuous,False,0.00016324326227370412,False,False
94,94,1.0,0.23908789089192534,0.9062256875000065,2880.0,0.0,1.0,8473.956674623823,0.0,0.01510094219720082,1.0,41,channel_41,1440,720.0,discrete_like,False,0.6895580992035449,True,True
94,94,1.0,0.35061630332066196,0.8075470324790389,2880.0,0.0,1.0,2805.8125200594477,0.0,0.04117919704205865,1.0,42,channel_42,1440,720.0,continuous,False,0.5244078771936678,True,True
94,94,1.0,0.24049863323092602,0.9024404008794435,2880.0,0.0,1.0,8462.269497625737,0.0,0.01586087583273693,1.0,43,channel_43,1440,720.0,discrete_like,False,0.6854047178955684,True,True
94,94,1.0,0.34359916671978075,0.8112556251919599,2880.0,0.0,1.0,2937.1596721684427,0.0,0.03927985384676804,1.0,44,channel_44,1440,720.0,discrete_like,False,0.5325088683792677,True,True
94,94,1.0,0.236939666949855,0.9079819091990216,2880.0,0.0,1.0,8627.494634420564,0.0,0.014491192063837931,1.0,45,channel_45,1440,720.0,discrete_like,False,0.6928449780369119,True,True
94,94,1.0,0.36313576507418377,0.7940074583783007,2880.0,0.0,1.0,2542.3106000420107,0.0,0.04475520838450675,1.0,46,channel_46,1440,720.0,discrete_like,False,0.5056749525054883,True,True
91,91,1.0,0.9298932181150462,0.04219412242294848,43200.0,1.0,0.7252747252747253,25.730843648652826,0.7252747252747253,0.23975395118994633,1.0,47,channel_47,1440,720.0,discrete_like,False,0.0005894040969603832,False,False
91,91,1.0,0.9278427035735032,0.05478791887757582,43200.0,1.0,0.7032967032967034,28.3399125558558,0.7032967032967034,0.23200371583630153,1.0,48,channel_48,1440,720.0,discrete_like,False,0.0008249469293627933,False,False
91,91,1.0,0.9257847899497962,0.054782792706179334,43200.0,0.0,0.8021978021978022,33.30755314856883,0.8021978021978022,0.23400854761277146,1.0,49,channel_49,1440,720.0,discrete_like,False,0.0006451336117284382,False,False
91,91,1.0,0.846197837575084,0.06320538140428263,21600.0,4.906088652757223,0.08791208791208792,76.61219919488748,0.45054945054945056,0.053846067677846624,0.3333333333333333,50,channel_50,1440,720.0,discrete_like,False,0.00046956282269630434,False,False
91,91,1.0,0.842469204912384,0.07745678636693396,43200.0,3.814678310039806,0.5494505494505495,106.38550833495823,0.5494505494505495,0.05327330880279629,0.3333333333333333,51,channel_51,1440,720.0,discrete_like,False,0.0030206194589657265,False,False
91,91,1.0,0.8433327343710779,0.07687228905126121,43200.0,2.3219280948873617,0.6263736263736264,106.9479261738071,0.6263736263736264,0.052783980792138675,0.3333333333333333,52,channel_52,1440,720.0,discrete_like,False,0.0028185066579205424,False,False
96,96,1.0,0.9379597172291434,0.02481299629571672,117.56168359941945,1.3990862719867696,0.21875,9.403312319637866,0.0,0.2507177246433571,1.0,53,channel_53,1440,720.0,discrete_like,False,0.0003367449108140431,False,False
96,96,1.0,0.936835450791612,0.025503945583073773,119.42815249266863,1.36771488537687,0.11458333333333333,9.997467652453333,0.0,0.24999491005516083,1.0,54,channel_54,1440,720.0,discrete_like,False,0.00018458747378845042,False,False
96,96,1.0,0.9364880293477486,0.02481579981960452,129.1713596138375,1.5612872173388403,0.125,9.563202651287893,0.0,0.2481746515358726,1.0,55,channel_55,1440,720.0,discrete_like,False,0.00019701254373185863,False,False
96,96,1.0,0.9362288410017435,0.025203883868050454,116.78746785129763,1.442660228157778,0.1875,9.467135632644101,0.0,0.24768588817744736,1.0,56,channel_56,1440,720.0,discrete_like,False,0.0003013651660355694,False,False
93,93,1.0,0.8827139028357796,0.140635349370369,43200.0,0.0,0.9354838709677419,115.31126410787256,0.9354838709677419,0.2089716182310471,1.0,57,channel_57,1440,720.0,continuous,False,0.0009955100234720893,False,False
93,93,1.0,0.8922503445788461,0.12107912509537613,43200.0,0.0,0.967741935483871,97.70242777862886,0.967741935483871,0.21721508576837556,1.0,58,channel_58,1440,720.0,continuous,False,0.00040727057256154694,False,False
93,93,1.0,0.8663456407097732,0.16947440875759567,43200.0,0.0,0.967741935483871,144.5686011249774,0.967741935483871,0.20067489441638106,1.0,59,channel_59,1440,720.0,continuous,False,0.0007071069776874018,False,False
93,93,1.0,0.9046921159045607,0.09686190050765953,43200.0,0.0,0.989247311827957,79.56601831650798,0.989247311827957,0.22179460016076757,1.0,60,channel_60,1440,720.0,continuous,False,9.819824909122609e-05,False,False
96,17,0.17708333333333334,0.23993054656205218,0.8495252207553597,43200.0,0.0,0.7647058823529411,119631.82993197245,0.7647058823529411,0.0004666599681459539,0.03333333333333333,61,channel_61,1440,720.0,continuous,False,0.02057371620803093,False,False
96,17,0.17708333333333334,0.2399305465620401,0.8495252207553701,43200.0,0.0,0.7647058823529411,119631.82993198813,0.7647058823529411,0.0004666599681459428,0.03333333333333333,62,channel_62,1440,720.0,continuous,False,0.020573716208031504,False,False
96,17,0.17708333333333334,0.23993054656203186,0.849525220755379,43200.0,0.0,0.7647058823529411,119631.82993200974,0.7647058823529411,0.0004666599681458882,0.03333333333333333,63,channel_63,1440,720.0,continuous,False,0.020573716208031945,False,False
96,52,0.5416666666666666,0.822996505064232,0.04149135626410767,18000.0,2.0804820237218404,0.0,65.34550309477233,0.40384615384615385,0.026973320962554868,0.16666666666666666,64,channel_64,1440,720.0,discrete_like,False,0.0,False,False
96,76,0.7916666666666666,0.8104637698810484,0.04682982705426447,9720.0,3.0,0.09210526315789473,83.1504130032364,0.23684210526315788,0.027143639096864805,0.16666666666666666,65,channel_65,1440,720.0,discrete_like,False,0.0004939193042841333,False,False
93,88,0.946236559139785,0.7621328001022947,0.10906550411432354,43200.0,3.042481250360577,0.6704545454545454,355.409445710382,0.6704545454545454,0.02619264306905726,0.16666666666666666,66,channel_66,1440,720.0,discrete_like,False,0.005423833636881726,False,False
96,96,1.0,0.7745546427005785,0.08380686311120453,1440.0,1.7725383404053758,0.09375,205.74567305178255,0.0,0.027373424890251283,0.16666666666666666,67,channel_67,1440,720.0,discrete_like,False,0.0017713001435858636,False,False
96,94,0.9791666666666666,0.7836442125479088,0.07169113203107763,1878.2608695652175,2.417777921721264,0.0851063829787234,152.72629030463315,0.06382978723404255,0.02772974869480638,0.16666666666666666,68,channel_68,1440,720.0,discrete_like,False,0.0012100617344898725,False,False
96,48,0.5,0.7864065963351479,0.05979685891074854,10800.0,4.523561956057012,0.125,122.17825421159411,0.2916666666666667,0.02719499928852838,0.16666666666666666,69,channel_69,1440,720.0,discrete_like,False,0.0005654365848818575,False,False
95,95,1.0,0.4496427727866906,0.5925194334649332,60.589060308555396,0.0,1.0,2453.9187760880754,0.0,0.562251410421193,1.0,70,channel_70,1440,720.0,discrete_like,False,0.3260973524717616,True,True
95,95,1.0,0.4064686918744211,0.6640842034224796,60.589060308555396,0.0,1.0,4136.957905611338,0.0,0.7841764785199653,1.0,71,channel_71,1440,720.0,discrete_like,False,0.39415476596287735,True,True
95,95,1.0,0.41798041769117905,0.6416127934830683,60.589060308555396,0.0,1.0,3894.383803780604,0.0,0.6864238151686085,1.0,72,channel_72,1440,720.0,discrete_like,False,0.37343121006701124,True,True
95,95,1.0,0.46506342719611876,0.6143938661119507,121.34831460674157,0.0,1.0,2160.727999512195,0.0,0.19134422444656107,1.0,73,channel_73,1440,720.0,discrete_like,False,0.3286617490896536,True,True
95,95,1.0,0.5107398699396597,0.5465009972880788,121.34831460674157,0.0,1.0,1344.2199484791086,0.0,0.3147622236153703,1.0,74,channel_74,1440,720.0,discrete_like,False,0.2673811490112711,True,True
95,95,1.0,0.519265727922269,0.5234687486424404,60.589060308555396,0.0,0.9789473684210527,1237.4501755463114,0.0,0.5037115366565099,1.0,75,channel_75,1440,720.0,discrete_like,False,0.2463514864059788,True,True
95,95,1.0,0.5141790379392132,0.537229784063828,60.589060308555396,0.0,1.0,1429.5645412796189,0.0,0.5355815262626966,1.0,76,channel_76,1440,720.0,discrete_like,False,0.2609974905415977,True,True
96,6,0.0625,0.32292946821996,0.6098187906471073,86400.0,0.0,0.8333333333333334,5717800.277034117,0.8333333333333334,0.0019556779802644675,0.3362847222222222,1,channel_1,2880,1440.0,continuous,False,0.003584117472855016,False,False
96,9,0.09375,0.39498680532702574,0.5799569473635418,86400.0,0.0,0.7777777777777778,99217.68059313712,0.7777777777777778,0.0005352165450273019,0.3350694444444444,2,channel_2,2880,1440.0,continuous,False,0.00568558157055652,False,False
96,81,0.84375,0.6869204632460121,0.052088582448920284,28800.0,2.8073549220576037,0.14814814814814814,1613.0260865322493,0.4074074074074074,0.00463709160991109,0.3333333333333333,3,channel_3,2880,1440.0,continuous,False,0.0012079903157985088,False,False
96,1,0.010416666666666666,0.8014243338794349,0.25794195654612856,86400.0,0.0,1.0,572.7245355234672,1.0,0.07346903135223158,0.28020833333333334,4,channel_4,2880,1440.0,continuous,True,0.0,False,False
96,1,0.010416666666666666,0.7972760403840988,0.26050638635482987,86400.0,0.0,1.0,578.5904313451441,1.0,0.07961244302947218,0.28020833333333334,5,channel_5,2880,1440.0,continuous,True,0.0,False,False
96,1,0.010416666666666666,0.7982773343014217,0.26059750963365463,86400.0,0.0,1.0,589.530552212884,1.0,0.0719653213108218,0.28020833333333334,6,channel_6,2880,1440.0,continuous,True,0.0,False,False
96,1,0.010416666666666666,0.8045747581020722,0.25590697395198164,86400.0,0.0,1.0,571.5909866924973,1.0,0.06604053367007746,0.28020833333333334,7,channel_7,2880,1440.0,continuous,True,0.0,False,False
96,0,0.0,,,,,0.0,,,,,8,channel_8,2880,1440.0,discrete_like,True,,False,False
96,0,0.0,,,,,0.0,,,,,9,channel_9,2880,1440.0,discrete_like,True,,False,False
96,0,0.0,,,,,0.0,,,,,10,channel_10,2880,1440.0,discrete_like,True,,False,False
96,0,0.0,,,,,0.0,,,,,11,channel_11,2880,1440.0,discrete_like,True,,False,False
93,93,1.0,0.34019061850023535,0.7799677882774414,86400.0,0.0,1.0,11899.074169294856,1.0,0.011610533767168345,0.3333333333333333,12,channel_12,2880,1440.0,continuous,False,0.0,False,False
93,93,1.0,0.5691002878753187,0.5275728859296047,86400.0,0.0,0.8279569892473119,3271.9560513225,0.8279569892473119,0.026061649622335,0.3333333333333333,13,channel_13,2880,1440.0,continuous,False,0.03238198609732039,False,False
93,93,1.0,0.864703904893088,0.0315192106102068,1800.0,5.309855262586787,0.07526881720430108,65.8043209214019,0.03225806451612903,0.054925880433363196,0.3333333333333333,14,channel_14,2880,1440.0,continuous,False,0.0003106241708105442,False,False
88,88,1.0,0.7811455605392366,0.2107267003007077,86400.0,0.0,0.9772727272727273,814.5417655581141,0.9772727272727273,0.04450289414870666,0.3333333333333333,15,channel_15,2880,1440.0,continuous,False,0.0010243256077325869,False,False
89,89,1.0,0.8649131719937633,0.03146784189009251,1393.5483870967741,5.845490050944376,0.06741573033707865,65.57125707729155,0.2247191011235955,0.05597457713657849,0.3333333333333333,16,channel_16,2880,1440.0,continuous,False,0.00022217761031254038,False,False
93,93,1.0,0.2875344836485221,0.8373316376678595,86400.0,0.0,0.7526881720430108,18692.997991478565,0.7526881720430108,0.008011561594500328,0.3333333333333333,17,channel_17,2880,1440.0,continuous,False,0.11105070728609329,False,False
93,93,1.0,0.27978484985593816,0.7662482849609846,86400.0,0.0,0.7526881720430108,29627.023832653565,0.7526881720430108,0.00423331088987423,0.3333333333333333,18,channel_18,2880,1440.0,continuous,False,0.10272868932793348,False,False
93,93,1.0,0.12899084483091514,0.9749484912298143,86400.0,0.0,1.0,144567.82557167692,1.0,0.0012325453248217938,0.3333333333333333,19,channel_19,2880,1440.0,continuous,False,0.0,False,False
93,93,1.0,0.3415118168595946,0.7876668846053232,86400.0,0.0,1.0,11697.859380310163,1.0,0.011631550837662997,0.3333333333333333,20,channel_20,2880,1440.0,continuous,False,0.0,False,False
93,93,1.0,0.8646443924026784,0.03128299649307456,2057.1428571428573,5.235216461694032,0.043010752688172046,64.99677858986364,0.0967741935483871,0.05519748927837204,0.3333333333333333,21,channel_21,2880,1440.0,continuous,False,0.00016449699887336754,False,False
85,85,1.0,0.8669117337496325,0.02953532370642517,900.0,1.8498596505721405,0.21176470588235294,58.85917826482464,0.023529411764705882,0.05632812966348325,0.3333333333333333,22,channel_22,2880,1440.0,continuous,False,0.0008128197519302239,False,False
88,88,1.0,0.8261802965646347,0.12350724845091948,86400.0,0.0,0.9431818181818182,410.1782745345855,0.9431818181818182,0.04994481488675243,0.3333333333333333,23,channel_23,2880,1440.0,continuous,False,0.0011504670995106624,False,False
89,89,1.0,0.8670587597750316,0.02863404625751889,970.7865168539325,2.523561956057014,0.10112359550561797,55.647980952766645,0.1348314606741573,0.056434443793130624,0.3333333333333333,24,channel_24,2880,1440.0,continuous,False,0.0003330394415021637,False,False
93,93,1.0,0.1999427157056275,0.9217863867051773,86400.0,0.0,1.0,43051.3899593696,1.0,0.003550190033977781,0.3333333333333333,25,channel_25,2880,1440.0,continuous,False,0.0,False,False
93,93,1.0,0.33579078702847714,0.7872481146908834,86400.0,0.0,0.8709677419354839,13861.036474984548,0.8709677419354839,0.009639804041400255,0.3333333333333333,26,channel_26,2880,1440.0,continuous,False,0.05876474991945043,False,False
93,93,1.0,0.2955704259040458,0.8376383738862414,86400.0,0.0,0.7741935483870968,16996.034243930895,0.7741935483870968,0.008248865675132633,0.3333333333333333,27,channel_27,2880,1440.0,continuous,False,0.10315256692799474,False,False
93,93,1.0,0.15431401255088548,0.9546956068649599,86400.0,0.0,1.0,72715.06359818781,1.0,0.0023784966673596787,0.3333333333333333,28,channel_28,2880,1440.0,continuous,False,0.0,False,False
93,93,1.0,0.8659136698843807,0.029497306338485622,1152.0,2.6709357238310094,0.17204301075268819,58.182791490200366,0.07526881720430108,0.05568333377683057,0.3333333333333333,29,channel_29,2880,1440.0,continuous,False,0.0006292444587799581,False,False
92,92,1.0,0.8655579099608056,0.029129955826497404,838.8349514563107,2.1606140620630043,0.16304347826086957,60.30083245036724,0.06521739130434782,0.05637081933077715,0.3333333333333333,30,channel_30,2880,1440.0,continuous,False,0.0005968829000286151,False,False
84,84,1.0,0.8660471354850428,0.028452685582065523,757.8947368421053,1.651846351619925,0.15476190476190477,55.580483025112,0.03571428571428571,0.05658498804524974,0.3333333333333333,31,channel_31,2880,1440.0,continuous,False,0.0005687809849652408,False,False
89,89,1.0,0.8658044917535742,0.03042944016365911,1838.2978723404256,6.129283016944967,0.056179775280898875,59.8010231193158,0.20224719101123595,0.056377243088564906,0.3333333333333333,32,channel_32,2880,1440.0,continuous,False,0.00018301230108418566,False,False
89,89,1.0,0.8473036173987777,0.07593983897458952,86400.0,0.0,0.797752808988764,226.37876563859572,0.797752808988764,0.05209461677624673,0.3333333333333333,33,channel_33,2880,1440.0,continuous,False,0.0018708943400091676,False,False
93,93,1.0,0.6495262697805266,0.40711190205250336,86400.0,1.0,0.6989247311827957,2086.580348676325,0.6989247311827957,0.03156488775618973,0.3333333333333333,34,channel_34,2880,1440.0,continuous,False,0.030024429299449186,False,False
93,93,1.0,0.17783048024884546,0.9457205544403388,86400.0,0.0,0.8387096774193549,65631.6018184144,0.8387096774193549,0.002555929102828805,0.3333333333333333,35,channel_35,2880,1440.0,continuous,False,0.10518266371299806,False,False
93,93,1.0,0.15214353777827733,0.9609392677469566,86400.0,0.0,1.0,84698.94112643035,1.0,0.0020826306408591286,0.3333333333333333,36,channel_36,2880,1440.0,continuous,False,0.0,False,False
93,93,1.0,0.19958925252975818,0.919269162601372,86400.0,0.0,1.0,38852.3075462743,1.0,0.00428915059317672,0.3333333333333333,37,channel_37,2880,1440.0,continuous,False,0.0,False,False
92,92,1.0,0.8672401216121628,0.0303849291793921,1371.4285714285713,4.00537870228894,0.10869565217391304,58.302669234129425,0.13043478260869565,0.05692229582572235,0.3333333333333333,38,channel_38,2880,1440.0,continuous,False,0.00038127594543281107,False,False
84,84,1.0,0.8658798047507668,0.029661654844402516,944.2904921165791,1.9332264741229785,0.20238095238095238,57.88327840260841,0.10714285714285714,0.05601157049006095,0.3333333333333333,39,channel_39,2880,1440.0,continuous,False,0.0007188547827964789,False,False
89,89,1.0,0.8431442467591022,0.08675839567395324,86400.0,0.0,0.7528089887640449,265.8175279261417,0.7528089887640449,0.052259045354347514,0.3333333333333333,40,channel_40,2880,1440.0,continuous,False,0.0025323832677725073,False,False
91,91,1.0,0.2338948172620588,0.8888914053517194,2979.310344827586,0.0,1.0,17476.59038347315,0.0,0.015050914229334753,1.0,41,channel_41,2880,1440.0,discrete_like,False,0.6809843125311644,True,True
91,91,1.0,0.33806859801316624,0.8045905094479554,2979.310344827586,0.0,1.0,5857.4835318565065,0.0,0.04071754956265422,1.0,42,channel_42,2880,1440.0,continuous,False,0.532583723944186,True,True
91,91,1.0,0.2328131896911617,0.8918732536302189,2979.310344827586,0.0,1.0,18058.891758002697,0.0,0.014854842471217334,1.0,43,channel_43,2880,1440.0,discrete_like,False,0.6842333966523332,True,True
91,91,1.0,0.333915043814312,0.805853724713306,2979.310344827586,0.0,1.0,6202.423014479453,0.0,0.03836689393033716,1.0,44,channel_44,2880,1440.0,discrete_like,False,0.5367670429177359,True,True
91,91,1.0,0.22751141389126375,0.9001109822682563,2979.310344827586,0.0,1.0,18219.25982745475,0.0,0.014660513928990511,1.0,45,channel_45,2880,1440.0,discrete_like,False,0.695325460033351,True,True
91,91,1.0,0.35154190122316453,0.7901272139123585,2979.310344827586,0.0,1.0,5320.694121370837,0.0,0.04314296543998586,1.0,46,channel_46,2880,1440.0,discrete_like,False,0.512364390925446,True,True
87,87,1.0,0.8763054426980824,0.14399641583130135,86400.0,0.0,0.9655172413793104,224.52796526020427,0.9655172413793104,0.20825088102915346,1.0,47,channel_47,2880,1440.0,discrete_like,False,0.0005930131289665134,False,False
87,87,1.0,0.8759698481332276,0.1442005856442919,86400.0,0.0,0.9655172413793104,216.05684265753015,0.9655172413793104,0.2085801346760665,1.0,48,channel_48,2880,1440.0,discrete_like,False,0.0005954651308307876,False,False
87,87,1.0,0.8525519404494413,0.1853683908165275,86400.0,0.0,0.9655172413793104,267.9196910436048,0.9655172413793104,0.19855169296272543,1.0,49,channel_49,2880,1440.0,discrete_like,False,0.0009099903291098499,False,False
87,87,1.0,0.8111909933297331,0.15328508206957067,86400.0,0.0,0.9655172413793104,541.7316801857395,0.9655172413793104,0.0476128392774829,0.3333333333333333,50,channel_50,2880,1440.0,discrete_like,False,0.0009635730253530635,False,False
87,87,1.0,0.8037597802158476,0.1686104157685305,86400.0,0.0,0.9540229885057471,566.334323034263,0.9540229885057471,0.04722157874014709,0.3333333333333333,51,channel_51,2880,1440.0,discrete_like,False,0.0014513494723266186,False,False
87,87,1.0,0.7868514955221286,0.19041461648693442,86400.0,0.0,0.9655172413793104,691.609150138943,0.9655172413793104,0.045180794906161593,0.3333333333333333,52,channel_52,2880,1440.0,discrete_like,False,0.0013512776939092611,False,False
96,96,1.0,0.9420600161725841,0.014360055010677452,133.97409853327594,1.8659910553716363,0.16666666666666666,10.842919422389851,0.0,0.2498431232643652,1.0,53,channel_53,2880,1440.0,discrete_like,False,0.0001386702258465758,False,False
96,96,1.0,0.9420013962284972,0.014176834800738922,114.13653497138071,1.3008373226442984,0.22916666666666666,10.696674230588528,0.0,0.2509668780178162,1.0,54,channel_54,2880,1440.0,discrete_like,False,0.0001884292264117332,False,False
96,96,1.0,0.9426189896455452,0.013876918363696544,124.23032077203602,1.7413987410957654,0.17708333333333334,10.440760777763835,0.0,0.24640114692069431,1.0,55,channel_55,2880,1440.0,discrete_like,False,0.00014100642851414908,False,False
96,96,1.0,0.9417819142560488,0.014367419744976363,115.12739023134421,1.7189559601551032,0.19791666666666666,11.13361998608648,0.0,0.24823393438759442,1.0,56,channel_56,2880,1440.0,discrete_like,False,0.0001655461439376567,False,False
92,92,1.0,0.6389296474862469,0.47830017507105893,86400.0,0.0,1.0,1139.433059533259,1.0,0.1250213951111779,1.0,57,channel_57,2880,1440.0,continuous,False,0.0,False,False
92,92,1.0,0.662988629188009,0.4366774805773582,86400.0,0.0,0.9891304347826086,1073.335104384547,0.9891304347826086,0.13863786758074462,1.0,58,channel_58,2880,1440.0,continuous,False,0.001582235366992125,False,False
92,92,1.0,0.5607294141768302,0.5598939459367329,86400.0,0.0,0.9891304347826086,1685.717239104808,0.9891304347826086,0.1079639536700104,1.0,59,channel_59,2880,1440.0,continuous,False,0.0026442568157340864,False,False
92,92,1.0,0.6764553539460865,0.4241161288917041,86400.0,0.0,0.9891304347826086,965.8840467917786,0.9891304347826086,0.1423738536341492,1.0,60,channel_60,2880,1440.0,continuous,False,0.0014753149522129122,False,False
96,32,0.3333333333333333,0.21657824147158555,0.8502936666898593,86400.0,0.0,0.78125,482341.29165149515,0.78125,0.0002321850192224189,0.03333333333333333,61,channel_61,2880,1440.0,continuous,False,0.03794734633273275,False,False
96,32,0.3333333333333333,0.2165782414715715,0.8502936666898742,86400.0,0.0,0.78125,482341.2916516395,0.78125,0.00023218501922239547,0.03333333333333333,62,channel_62,2880,1440.0,continuous,False,0.0379473463327341,False,False
96,32,0.3333333333333333,0.2165782414715705,0.8502936666898762,86400.0,0.0,0.78125,482341.29165161593,0.78125,0.00023218501922239542,0.03333333333333333,63,channel_63,2880,1440.0,continuous,False,0.03794734633273425,False,False
96,70,0.7291666666666666,0.8221833670802526,0.02400866161698817,17280.0,3.39231742277876,0.05714285714285714,85.31599927389956,0.21428571428571427,0.027068842127501762,0.16666666666666666,64,channel_64,2880,1440.0,discrete_like,False,0.0001397634912680552,False,False
96,93,0.96875,0.8056508431208822,0.03266287510877176,4320.0,3.426264754702098,0.0967741935483871,125.000224896355,0.1935483870967742,0.02707101033686939,0.16666666666666666,65,channel_65,2880,1440.0,discrete_like,False,0.00047993968538087567,False,False
93,91,0.978494623655914,0.7189402428922889,0.21640647525294168,86400.0,0.0,0.7582417582417582,1567.1493782690545,0.7582417582417582,0.021714214610343743,0.16666666666666666,66,channel_66,2880,1440.0,discrete_like,False,0.010909788937891038,False,False
96,96,1.0,0.7931431697321145,0.05049194817751024,1502.7223230490017,2.3327143630952616,0.13541666666666666,242.57732395868567,0.052083333333333336,0.0271378473421753,0.16666666666666666,67,channel_67,2880,1440.0,discrete_like,False,0.0013407082194923257,False,False
96,96,1.0,0.7986385736635716,0.04700973347473929,1677.8280542986424,1.7886632361757613,0.1875,213.3682990304297,0.041666666666666664,0.027474009425458232,0.16666666666666666,68,channel_68,2880,1440.0,discrete_like,False,0.0017009123487178397,False,False
96,61,0.6354166666666666,0.8066559422971048,0.029680381928125145,8640.0,4.058893689053569,0.09836065573770492,135.32301937624607,0.16393442622950818,0.027132724140276957,0.16666666666666666,69,channel_69,2880,1440.0,discrete_like,False,0.0002998614746761529,False,False
94,94,1.0,0.4178111348073664,0.5931482286950744,60.63157894736842,0.0,1.0,5427.750146969492,0.0,0.5631813700581441,1.0,70,channel_70,2880,1440.0,discrete_like,False,0.3453242941550061,True,True
94,94,1.0,0.37940318216113683,0.666149603442873,60.63157894736842,0.0,1.0,8733.172533229947,0.0,0.7834318370934392,1.0,71,channel_71,2880,1440.0,discrete_like,False,0.4134103241012676,True,True
94,94,1.0,0.38851016726822835,0.6411428638391035,60.63157894736842,0.0,1.0,8689.104473450312,0.0,0.6871908470980849,1.0,72,channel_72,2880,1440.0,discrete_like,False,0.39205234256614246,True,True
94,94,1.0,0.4329417669674681,0.6116946024108091,121.17812061711079,0.0,1.0,4960.2203822246165,0.0,0.19201774159293464,1.0,73,channel_73,2880,1440.0,discrete_like,False,0.3468664603986105,True,True
94,94,1.0,0.48668927179729693,0.5385827305201808,121.17812061711079,0.0,1.0,2992.7798580656445,0.0,0.3161155645664149,1.0,74,channel_74,2880,1440.0,discrete_like,False,0.2764602936007142,True,True
94,94,1.0,0.49473676713106857,0.5230316775962154,60.63157894736842,0.0,0.9893617021276596,2571.392588538809,0.0,0.4966867119914321,1.0,75,channel_75,2880,1440.0,discrete_like,False,0.26145730741815504,True,True
94,94,1.0,0.4873892089965789,0.5328636110445337,60.63157894736842,0.0,1.0,2972.8021236220657,0.0,0.5321029799653072,1.0,76,channel_76,2880,1440.0,discrete_like,False,0.27315163715447777,True,True
